,0
A0A510V3H2,29.0
A0A916X4T6,28.0
A0A1I2FC35,29.0
A0A1S1XQ48,27.0
A0A1H1PI28,28.0
A0A1I0FKP2,28.0
F2KPP0,75.0
A0A1W1XYJ9,60.0
A0A0A0NC12,27.0
D9RYZ1,67.0
C8XEC2,27.5
A0A6A9QC81,88.0
A0A177EAX6,65.0
A0A1X3GF26,30.0
A0A2T3LEB2,25.5
A0A6H9YSK7,28.0
A0A6G4AM25,28.0
A0A1H9K225,30.0
L0HCQ0,30.0
A0A7W7WQV1,28.0
C7P9A3,85.0
A0A1W1WXL5,60.0
D4GJT6,28.66666603088379
A0A7D4E380,30.0
A0A1I2ZKK0,30.0
A0A6A9QGV9,88.0
A0A177E7K9,65.0
A0A7W3TDM1,28.0
A0A1L8CX09,65.0
A0A4R6ZIX2,27.0
C1DT07,68.0
A0A086BB00,29.0
F9UCR7,26.0
A0A1Q8SQ77,28.0
E4U7P2,60.0
A0A1I1J7D2,12.0
A0A2K4X8Z9,21.0
A0A1H7UWG2,30.0
A0A7K3SB74,27.0
A0A1H8ZQR8,28.0
A0A1H3CNP8,28.0
A0A7Y3IM72,28.0
E4UAS6,60.0
A0A4Y4AZH0,22.5
A0A6A9QIQ2,88.0
A0A6A9QF94,88.0
Q9WYN0,75.0
A0A5B8V3J6,28.0
A0A1H9CT60,30.0
A0A0M0LG42,30.0
A0A7W7ICA1,29.0
A0A0D0X0X5,28.0
A0A077LSM6,28.0
C7P8D4,85.0
F2NMI4,70.0
A0A1M6V5R8,30.0
A0A7Y9GA98,27.0
A0A1L8CS17,65.0
C7P5M6,85.0
F2RJ14,27.0
A0A256GUG2,28.0
A0A1H9US28,29.0
A0A918ATS4,27.33333396911621
A0A7K3Q1Z0,27.0
A0A7U9KQE8,26.5
A0A1L8CVU3,65.0
A0A1M4YV03,60.0
A0A1R0L2B4,28.0
A0A1E5PKP7,27.0
A0A917PEQ6,27.0
A0A1H7ZMH0,30.0
A0A1H8ZW79,28.0
A0A7I7QGY2,29.0
A0A1M4TZU6,60.0
A0A7W7IML8,28.5
B0K7V6,65.0
A0A064CDC5,29.0
A0A917KXR0,27.0
D9RYL6,67.0
A0A3N2CQZ8,27.0
C1DWM4,68.0
C7P6J3,85.0
A0A1I3PAL2,20.0
A0A4Q7USE6,28.0
A0A1G8ADT8,75.0
A0A064CCV0,29.0
G4HFT6,30.0
A0A1W1XV51,60.0
A0A542XD85,28.0
A0A7X5ZWR2,30.0
A0A1M6RLT4,28.0
A0A1W1XDW4,60.0
A0A7W7SLT4,28.0
B0KC00,65.0
A0A6G4ANT3,28.0
A0A1H6RT54,30.0
A0A1M4TLP0,60.0
C7P5F0,85.0
B0KC85,65.0
A0A1H3VZU8,30.0
A0A368ZE62,25.0
A0A5B8V5M1,28.0
A0A1M7HME5,30.0
A0A1J6WE77,30.0
A0A4R1HY29,28.0
C1DUD7,68.0
A0A5M8H387,27.0
A0A1L3Q1G9,30.0
A0A918AQT3,27.33333396911621
A0A1W1XJB3,60.0
A0A177E7D2,65.0
A0A7W3Y091,28.0
A0A117PI65,27.0
A0A511Z596,30.0
C1DVC5,68.0
A0A7X4YA82,28.0
A0A1M4SQJ0,60.0
A0A2U3AQ71,27.0
A0A4R7UUU7,28.0
A0A8E2WD91,26.5
A0A2C8FC62,30.0
A0A923HSI4,20.0
A0A3D9CPN7,30.0
Q9X1X3,75.0
A0A1L8CUU7,65.0
A0A561QAX3,28.0
B0K814,65.0
A0A2N3YEY1,27.0
A0A1M6KKV2,30.0
A0A316EHT6,30.0
A0A1J4N1G7,27.0
E4U9D9,60.0
A0A4R6ZWL3,27.0
A0A0M0LGK6,30.0
A0A1I3ET46,30.0
G7Z272,30.0
A0A1H7EKB0,30.0
A0A4R7VW54,28.0
C8XE59,27.5
A0A6H9YW22,28.0
A0A0D2GH68,30.0
A0A1E5PW22,27.0
A0A6A9QM48,88.0
A0A1Q8SWL6,28.0
A0A919W9E8,28.0
A0A561QPB2,28.0
A0A0S2G3V4,30.0
F6FSA5,28.5
A0A7W4YFD3,29.5
A0A085ZUX6,28.0
C1DUP9,68.0
A0A3L8RPI4,27.0
A0A1X7DYU2,28.0
A0A177E8T3,65.0
C1DTM8,68.0
A0A1N6UC04,30.0
E4U766,60.0
A0A177E7N8,65.0
A0A840EQM6,29.0
A0A177E9D4,65.0
C7P6H7,85.0
H8FQQ2,26.0
F2NPT2,70.0
A0A1I1VZN4,29.0
A0A0U5F7L4,30.0
A0A7W5F673,26.5
A0A4V1P535,28.0
A0A366B4Y7,20.0
A0A1L8CWS8,65.0
A0A085G5D8,30.0
D9S274,67.0
F2NN63,70.0
A0A494VX21,29.0
E4U8D9,60.0
A0A839RL64,29.0
A0A1W1XKP6,60.0
A0A0A2UVA6,30.0
A0A542ENB4,29.0
A0A1G6LVX8,28.0
A0A7Y3IK61,28.0
A0A1X1D3L7,28.0
F2NMJ0,70.0
A0A387G047,28.0
E4U8Q3,60.0
A0A1L8CSU8,65.0
A0A1I2X4K8,30.0
A0A1X7HNJ9,30.0
A0A840APC2,25.0
D5QGT6,27.799999237060547
A0A177EAG1,65.0
A0A1G8F9I7,75.0
A0A0U2VNL1,29.0
A0A316F1S8,30.0
F2NKH4,70.0
A0A1G7Y6V3,25.0
F6FUF1,28.5
A0A1W1XGL9,60.0
A0A256GC68,28.0
D9S0N9,67.0
D9RZL6,67.0
A0A0F5PTV6,12.0
A0A6H9Z1P2,28.0
A0A1C5J4S6,27.0
E4SHQ7,70.0
A0A0T9U197,29.0
A0A1G6KUL5,28.0
A0A2T5ILL3,27.0
A0A841Z2D3,30.0
A0A1X3GPT2,30.0
A0A0F5VEB5,28.0
A0A4V3V8C1,30.0
A0A0D0WSM0,28.0
E4SCQ6,70.0
I4AJU5,29.0
F2NKM0,70.0
E4U5F7,60.0
A0A1L8CST2,65.0
Q9X1V3,75.0
A0A323V6I4,29.0
E4SHV4,70.0
A0A1N7D768,28.0
A0A5C4S2B2,25.0
A0A1G6IGE4,28.0
A0A1H7X5P7,29.0
F2KMF6,75.0
P29393,75.0
A0A1S9GS82,30.0
E4U995,60.0
A0A2N9JBX4,30.0
C1DXS9,68.0
A0A0A0NA88,27.0
C7P878,85.0
A0A1X1CSV9,28.0
F2NNL3,70.0
A0A4V1WGA6,10.0
A0A1W1XS16,60.0
A0A561T2K1,28.0
A0A840EYW8,29.0
E4U916,60.0
A0A1L8CRX2,65.0
A0A840ZK17,27.5
B0KD79,65.0
A0A1L8CX62,65.0
B0K839,65.0
C1DX13,68.0
A0A916X5W8,28.0
F2KSL0,75.0
Q9X1J9,75.0
A0A0S2G4C5,30.0
A0A1I4EED0,17.0
A0A1I7INU8,28.0
A0A7W7AHQ3,27.0
B0K948,65.0
A0A177EAQ9,65.0
A0A6A9QLE5,88.0
E4U9N2,60.0
E4U853,60.0
C7P667,85.0
A0A1X7HRL6,30.0
A0A090T3S3,28.0
A0A091BPF7,29.0
A0A1L8CV30,65.0
A0A1H3NW87,28.0
A0A6G4WB18,30.0
A0A2T0UJN0,29.0
A0A839RHU3,29.0
A0A1W1X830,60.0
C7P6I3,85.0
F2KRH0,75.0
E4U904,60.0
A0A1I2N138,27.0
A0A1A9FJ43,30.0
A0A1E5Q229,27.0
A0A6A9QHT7,88.0
A0A6A9QDJ1,88.0
A0A7X0JWR7,25.0
A0A127K953,28.0
A0A1L8CUX7,65.0
A0A542EQG3,29.0
A0A1X7EJI2,30.0
B0K8L8,65.0
C7P8U3,85.0
A0A7H0GDS3,30.0
A0A1S6RBL9,26.5
A0A387G2C3,28.0
A0A7J0BXH4,28.0
A0A8J3AWN6,28.0
A0A323V3N2,29.0
B0KB92,65.0
A0A2T3L2T1,25.5
F2KNH7,75.0
C1DTM7,68.0
A0A1R4LMF4,27.0
A0A4Q7CTY2,30.0
A0A0F4JL92,27.0
A0A1L8CXT6,65.0
A0A318RMS7,28.0
A0A1H1AQZ5,28.0
A0A6A9QAX2,88.0
E4SGV7,70.0
E4U9G4,60.0
A0A7J0BYB4,28.0
E4UA19,60.0
A0A1H7D3Z6,30.0
A0A1G6EJ65,30.0
A0A1G7T7L2,28.0
A0A1G6IQZ5,28.0
A0A543GFC5,28.0
D9S116,67.0
D9S1T8,67.0
A0A1I1YEY3,30.0
Q086Z1,21.0
A0A177E8S3,65.0
A0A4R1HN63,28.0
C7P7D4,85.0
F7ZJ78,21.0
A0A0R2FV30,30.0
A0A1M6SX91,30.0
E4SCE1,70.0
A0A177EBB2,65.0
A0A7Y9G9V6,27.0
A0A1S6RFZ5,26.5
A0A066TTT6,27.0
E4SD24,70.0
E4UA17,60.0
A0A1R1EJA6,30.0
A0A1I1PK36,29.0
A0A8G2FGM9,30.0
A0A1H9NVL1,28.0
F2NQJ7,70.0
A0A511Z8M8,30.0
A0A239ESE7,29.0
A0A0A0NUJ1,27.0
A0A1H1VGS5,28.0
D9S3K9,67.0
A0A2V4W8F8,30.0
A0A1W1XED2,60.0
A0A1M4TR16,60.0
A0A1S6RRP5,26.5
A0A2C8F9U5,30.0
A0A4Q7CU41,30.0
A0A327Z7U4,28.0
A0A918JVP3,28.0
A0A177E7N7,65.0
A0A7W9JGD7,28.0
A0A1R4LJI9,27.0
A0A7W3TEQ0,28.0
A0A7W7N5X7,28.5
A0A975FAK6,26.0
A0A4Y8ZD11,28.0
A0A6A9QBU5,88.0
A0A1M4ZFR5,60.0
F2NLM0,70.0
A0A1S6RDS7,26.5
A0A1W1XVQ3,60.0
F2NPW5,70.0
C7P7Y9,85.0
A0A1I2IBP5,27.0
F2KNJ3,75.0
A0A1H4GT55,27.0
A0A7Z0LU75,22.0
A0A0F5PW10,12.0
A0A1L8CSR2,65.0
A0A6A9QDN6,88.0
A0A256H078,28.0
A0A1H7YLW9,30.0
B0K7F8,65.0
A0A3E0BGW1,28.0
F2KMR9,75.0
A0A1G6Z8K3,29.0
A0A2K4XEK6,21.0
A0A0A0NR94,27.0
A0A2K8K7Q5,28.0
A0A921SQ24,28.0
A0A0S2G5F4,30.0
A0A1I7FR78,28.0
A0A7W4YDZ9,29.5
A0A085G0I8,30.0
E4U5P2,60.0
A0A177E9Y0,65.0
A0A8G2C9U8,30.0
A0A177E8I4,65.0
A0A177E5X3,65.0
A0A6H9Z288,28.0
A0A1H1SAG5,28.0
D9S0U8,67.0
A0A7G5Z8P0,28.0
A0A0A6VWK0,29.0
F2NLP7,70.0
A0A6G4AJA0,28.0
A0A859QF09,28.0
A0A1W1XWE4,60.0
A0A4Y9AGC5,30.0
A0A177E541,65.0
D9S3G7,67.0
A0A4R6J0F2,28.0
F2KRP1,75.0
A0A1C4XFK7,28.0
A0A7K3RSU6,27.0
A0A0D2JUA5,30.0
A0A1M4SYE2,60.0
F2R5B4,27.0
A0A841Z775,30.0
A0A1U7CID9,28.0
A0A1X1D4N2,28.0
A0A921MFV9,28.0
A0A1H8H5Y2,30.0
A0A1H0FFQ4,28.0
A0A918EC55,27.33333396911621
A0A4V3V7U5,30.0
C1DXQ1,68.0
A0A7W7LVK8,26.5
E4U6B1,60.0
A0A1H5XNS8,20.0
A0A1C5HTC6,28.0
D9S0J8,67.0
A0A1C5HX18,28.0
D9RZG1,67.0
V8QPZ6,28.0
A0A4R3LZ40,30.0
A0A511D862,29.0
C7P668,85.0
A0A0R2FWM1,30.0
A0A085GNY7,30.0
Q9X1C6,75.0
C7P6W5,85.0
A0A916TWT8,28.0
A0A427U1W3,20.0
A0A1I5BBV7,28.5
A0A1S1XKG1,27.0
C7P5D0,85.0
E4SHC9,70.0
A0A1L8CTU8,65.0
A0A1N6V0T7,30.0
C7P8H0,85.0
F2KNJ4,75.0
A0A1W1XJQ4,60.0
A0A1I5UFA8,27.0
B0KAV0,65.0
F2KPV3,75.0
C1DUL4,68.0
A0A075P8K9,25.0
A0A4Q7UZN7,28.0
A0A2N3YG20,27.0
A0A919JN05,27.0
A0A177E860,65.0
C1DVK4,68.0
A0A085YZH9,28.0
Q9X2B6,75.0
A0A807AK36,27.0
A0A4S3PTB6,30.0
A0A1M5PU02,28.0
A0A7Z0LQD6,22.0
A0A177E5T4,65.0
A0A3B0N1N4,20.0
F2NP63,70.0
A0A2R5F367,30.0
A0A562I5Q5,27.0
A0A098FSZ2,27.0
C1DWU7,68.0
A0A0H4QJ65,30.0
A0A7H0GD61,30.0
A0A2B3DIN2,30.0
A0A8J3F5S2,28.0
A0A2R5F072,30.0
A0A7G7BG23,27.0
A0A1A9FNM8,30.0
A0A841E0G9,29.0
A0A1X6XKS6,28.0
A0A0F4J6M9,27.0
A0A1G7YJH9,21.0
A0A7I9ZGL5,28.0
E4SB60,70.0
F2NP23,70.0
A0A6G4AWT9,28.0
D2QPK0,26.0
C1DTJ3,68.0
C1DT69,68.0
A0A1I2XRI1,30.0
C1DU18,68.0
A0A1J4MYM6,27.0
A0A840ZIL4,27.5
A0A1I5VKX4,28.0
A0A1L8CRX1,65.0
A0A2R4BPG5,30.0
A0A177E6F9,65.0
A0A0D0HYD8,30.0
A0A931CWU9,30.0
A0A0S2G310,30.0
A0A1L8CUG3,65.0
F2KQ31,75.0
C1DTS1,68.0
A0A1M5APM0,60.0
E4SEW1,70.0
A0A1X7HSU8,30.0
A0A1W1XLK6,60.0
A0A1I7GZ81,28.0
A0A8B4QYY8,29.0
A0A177E668,65.0
A0A177E7P8,65.0
A0A1I3WIT5,17.0
F7ZCA9,21.0
L0HIC5,30.0
A0A0M0LCY7,30.0
A0A6A9QG21,88.0
A0A2N9JAV9,30.0
A0A6A9QH40,88.0
A0A7W5CTS0,30.0
A0A4Q1VED3,28.0
A0A1G7ELK0,30.0
A0A1L8CVI9,65.0
C1DVL2,68.0
K6XKL5,28.0
A0A7W9L464,26.0
A0A6I4TQL7,30.0
A0A3G7UG46,29.0
C7P5D1,85.0
Q9WZU4,75.0
A0A6H9YL73,28.0
F2NQ71,70.0
A0A8I0HDW4,27.0
E4U5R9,60.0
A0A931CZV5,30.0
A0A1L8CV08,65.0
A0A1W1XMM9,60.0
A0A7Y9GI35,27.0
E4SCH3,70.0
A0A846ZFE7,30.0
A0A090IIM0,13.5
A0A3G7U8T4,29.0
A0A1L3Q157,30.0
C7P6B8,85.0
A0A2P8HAK1,30.0
A0A1N6PS84,30.0
C1DXL9,68.0
A0A6S6MA51,30.0
A0A0B8XX90,28.0
A0A5C6TQ85,28.0
A0A502FYC5,23.0
A0A6H9YKJ5,28.0
E3HCZ4,30.0
A0A1X7HLM8,30.0
A0A1G8KK16,21.0
A0A1G6M4E9,28.0
B6BI06,15.0
A0A1S9GT93,30.0
A0A1X7EIN7,30.0
F2KPN4,75.0
D9S2H7,67.0
A0A4Q7D025,30.0
A0A7X0MXI0,25.0
A0A1M7IX48,28.0
A0A6A9QE25,88.0
A0A2N9CIX1,30.0
A0A239GUE5,29.0
A0A0U3ND61,28.0
A0A919W944,28.0
A0A7G7BPW3,27.0
A0A917K4E6,27.0
F2NPQ6,70.0
B0K971,65.0
C1DU35,68.0
A0A7W6LLL2,30.0
A0A6A9QKZ7,88.0
C7P999,85.0
A0A1H6AHI5,20.0
A0A7W9DU40,28.0
A0A511Z3F5,30.0
A0A2K4XBT2,21.0
A0A1N7C577,28.0
A0A7G5YWZ6,28.0
A0A1M7DVG4,28.0
F9UIY9,26.0
A0A177E8M9,65.0
A0A368ZFY7,25.0
C1DXH2,68.0
A0A1M4U0B9,60.0
E4SHB8,70.0
D9S2S4,67.0
A0A919W8W4,28.0
A0A1G7Y6F1,75.0
A0A511Z5H6,30.0
F2KPU7,75.0
A0A919T4E2,28.0
A0A1W1X9Z0,60.0
B0KAJ4,65.0
A0A1S6J4J2,27.0
A0A0B2A501,28.0
A0A1G9NLR0,30.0
A0A1X6ZF02,25.0
Q9X2I5,75.0
Q9WZK8,75.0
C1DW11,68.0
A0A1I7HN88,28.0
A0A1H7Y1V0,30.0
A0A7K3Q0N8,27.0
A0A1I1YYW3,27.0
A0A2V4VAZ2,30.0
A0A1W1XM93,60.0
A0A1L8CY70,65.0
A0A923HXE7,20.0
B0KA33,65.0
A0A7Z0RYM0,22.0
F2NMK4,70.0
A0A917P086,27.0
F2NLV8,70.0
E4SH64,70.0
A0A3M9XSQ1,26.0
A0A2B0D8F9,30.0
A0A1H8G185,28.0
F2KNL2,75.0
A0A561QRY9,28.0
F2NL61,70.0
A0A7G5YZZ9,28.0
A0A0A2MDI7,29.0
G4HHE7,30.0
F2F4J2,28.5
A0A502FU83,23.0
A0A1W1WYM8,60.0
A0A1X7HHN4,30.0
A0A1R0KM54,28.0
C7P8C2,85.0
A0A085GBR8,30.0
Q6KHT3,26.0
A0A1W1WZM1,60.0
F2KT86,75.0
A0A2S8S498,29.0
F2NP70,70.0
A0A6A9QI33,88.0
E4SHU6,70.0
F2NLQ1,70.0
A0A6A9QAC8,88.0
A0A177E5B0,65.0
A0A7W4JVQ9,28.0
A0A495VPE1,28.0
A0A2T3J0L0,28.0
E4U689,60.0
F2KQR7,75.0
A0A7W7RAL9,27.5
A0A1W1XNF8,60.0
A0A1L8CX82,65.0
A0A1G8F3S5,75.0
A0A2S8S3G5,29.0
A0A6A9QHU7,88.0
A0A347UXK1,28.0
A0A1C5IRB5,27.0
A0A807AW93,27.0
E4U5A1,60.0
A0A6S6MBZ2,30.0
A0A7Y9GBI2,27.0
A0A6A9QJC1,88.0
C7P9J9,85.0
F2KSL9,75.0
A0A561WJ84,28.0
A0A1R1EF14,30.0
A0A1W1XWG0,60.0
F2KQL9,75.0
Q9X0P5,75.0
A0A6G6JW70,28.0
A0A0M9VHI6,27.0
F2KSN5,75.0
A0A1M6X4X7,30.0
A0A2T3L4V0,25.5
Q9WXZ8,75.0
B0KCP3,65.0
Q9X0E4,75.0
A0A1H8T343,28.0
A0A1H2MZH8,30.0
A0A1L8CYB7,65.0
A0A3D9BL79,29.0
E4TZV3,25.0
A0A510V5T1,29.0
D9S3P1,67.0
Q9WYE7,75.0
A0A859QL39,28.0
A0A1S6RZS6,26.5
D9S2X6,67.0
A0A085GPR6,30.0
A0A1H9RXE7,28.0
G7GP85,30.0
A0A1L8CRJ7,65.0
A0A124H131,27.0
E4SFT3,70.0
C7P973,85.0
C1DV15,68.0
A0A7Z0RWM1,22.0
A0A085YYB7,28.0
A0A7I7Q1T0,29.0
A0A1M4VAK7,60.0
A0A387FRL3,28.0
A0A919JMP0,27.0
D4GJN3,28.66666603088379
A0A1G6QRF0,30.0
A0A318D270,29.0
A0A1M6SWB2,30.0
A0A5D4SDV8,30.0
A0A1W1X075,60.0
A0A1W1X4P3,60.0
A0A6H9Z4I1,28.0
E4UAG3,60.0
C7P757,85.0
A0A1I1W6S3,29.0
A0A177EAM9,65.0
A0A2T3IUK4,28.0
A0A1L8CWN5,65.0
A0A0A2V192,30.0
A0A7W9J6K9,28.0
A0A8G2C7R3,30.0
A0A4Y4BZR8,28.600000381469727
A0A6A9QCX5,88.0
E4U7A6,60.0
A0A1G6VBV6,28.0
A0A117QHU0,27.0
A0A1I3YLS1,17.0
F2NK75,70.0
F2NK34,70.0
A0A1L8CX06,65.0
A0A1M6Q8X5,30.0
A0A859QKQ5,28.0
F2KNC4,75.0
A0A1J4N3F6,27.0
A0A1R1E4X3,30.0
A0A7I7QAS3,29.0
A0A177E7P7,65.0
A0A7W7N4C7,28.5
A0A975IIB4,26.0
F2KRJ2,75.0
A0A7W3TF39,28.0
A0A512L3X3,30.0
A0A2R4BNA8,30.0
D9S3E4,67.0
A0A7Y3IPL1,28.0
A0A0S2G948,30.0
E4U6K6,60.0
A0A7W4J8P6,28.0
A0A1I2K4J9,27.0
A0A6A9QEV4,88.0
A0A143HBI4,30.0
A0A1L0ASG6,13.5
A0A561SJS0,28.0
A0A6G6JQS2,28.0
D9S0A5,67.0
Q9WZ29,75.0
Q18NV9,80.0
A0A841E2F5,29.0
A0A840EYP5,29.0
A0A1L8CTZ9,65.0
A0A3N1XRM0,30.0
A0A2B0DDV0,30.0
M3DDI8,28.0
A0A077LWR2,28.0
F2KNR3,75.0
A0A4R6IU83,28.0
F2NNN2,70.0
A0A5D4T1C1,30.0
A0A6A9QDN5,88.0
A0A1G6MR06,29.0
A0A075NTZ5,25.0
B0K880,65.0
F2KRM9,75.0
V8QYA1,28.0
A0A1M4SF61,60.0
A0A0A2MKY4,29.0
B0KCB0,65.0
A0A839RW17,29.0
A0A1I7IX21,28.0
A0A1H1BPX9,28.0
B6BN10,15.0
A0A561SW06,28.0
F2NK84,70.0
A0A075NYC5,25.0
A0A1H0AD22,30.0
D4H2X6,30.0
A0A1H4CQX8,27.0
F2KR06,75.0
F2F800,28.5
D9S177,67.0
A0A3A9Z0P8,29.0
C7P774,85.0
A0A7D4I1P7,30.0
A0A1C4WDU2,28.0
B6BMD6,15.0
A0A5C6ZVM6,22.0
A0A0M8MJL1,27.0
F2KR76,75.0
A0A1I5LX28,28.0
A0A561T555,28.0
A0A1G7YEB9,75.0
Q9WZZ9,75.0
A0A6G4WJ00,30.0
A0A4Y9ABT3,30.0
D2QQV2,26.0
A0A1W1XEF9,60.0
A0A1I2F3Z3,30.0
D9S1B3,67.0
A0A1L8CWX1,65.0
E4SBN1,70.0
E4U5S4,60.0
Q9X0J9,75.0
A0A1L8CV96,65.0
A0A7W7M1C2,26.5
A0A7W5CM66,30.0
A0A0P9CGD8,30.0
A0A4S3PSN9,30.0
A0A7Y3N2Y7,28.0
E4U7T7,60.0
A0A225SSZ1,29.0
A0A6G4ANU2,28.0
B0K8J5,65.0
D9RZR9,67.0
A0A177E4I3,65.0
C1DVT8,68.0
Q9X1F3,75.0
A0A1L8CUK0,65.0
A0A0U4Y928,30.0
A0A1H7UKB2,30.0
A0A4R2NL77,25.0
A0A1W1XBU7,60.0
A0A1L8CUE7,65.0
A0A318RFL2,28.0
A0A1I2NXI4,27.0
A0A7W3TIL6,28.0
A0A1S6JJ73,27.0
C1DXA9,68.0
F2NMX6,70.0
A0A8J7MGJ7,21.0
O54311,75.0
Q9WZB7,75.0
A0A6A9QFR4,88.0
A0A1C5H121,27.0
Q9WYM1,75.0
F2NR68,70.0
A0A1W1XAV8,60.0
F2NPH4,70.0
A0A1I0BIF3,28.0
A0A6S6M2U9,30.0
A0A177E9C8,65.0
Q089I8,21.0
D2QCD3,26.0
C1DTJ2,68.0
A0A917P9C4,27.0
A0A6I4TID8,30.0
A0A561TL85,28.0
A0A916TUJ6,28.0
Q9X188,75.0
A0A4R1HI67,28.0
A0A1G8A4E3,75.0
A0A919JHS5,27.0
A0A177E9A0,65.0
A0A1X7ETI5,30.0
A0A1X3G191,30.0
D9S2L9,67.0
E4SDM4,70.0
A0A7W7N5V4,30.0
A0A0H4QLQ4,30.0
A0A859QGI0,28.0
C1DX53,68.0
Q9WXX6,75.0
F2NMI0,70.0
A0A0D2JCM2,30.0
A0A1H4G6I9,13.0
A0A5C6TZ39,28.0
C7P8P6,85.0
A0A7W7ALZ0,27.0
A0A4V2DWY8,30.0
A0A085YXG5,28.0
A0A543FZ66,28.0
A0A1G7XZ37,75.0
A0A1W1XA16,60.0
A0A1I2BKL3,29.0
D9S1S8,67.0
A0A0D2HSB8,30.0
A0A7W7VAC7,26.5
A0A2S8SDB1,29.0
C1DXG5,68.0
F2NK62,70.0
A0A1L8CVU4,65.0
A0A177E6F5,65.0
A0A1W1WXE8,60.0
D5DPA5,30.0
C1DT27,68.0
A0A1I5C0M0,28.5
C7P8F4,85.0
A0A2Z5ZFQ9,30.0
F2KSG9,75.0
A0A7Y3IMT5,28.0
A0A1R1F2Q5,30.0
A0A066TXG7,27.0
A0A0P6XS34,27.0
A0A556ALY1,30.0
A0A5C6U1R7,28.0
A0A853DLE1,29.0
A0A7W7IG07,29.0
E3HBL9,30.0
A0A7W7AIN1,27.0
A0A1H8VIJ7,28.0
A0A2R4BKT9,30.0
A0A561TAW0,28.0
A0A841DPG1,29.0
C7P8Q5,85.0
A0A8I1K7J1,27.0
E4U8S5,60.0
A0A1G7LTB8,28.0
A0A511D4J5,29.0
C7P8Z8,85.0
A0A0F0KRA3,27.0
A0A1W1XLX3,60.0
Q9X0X9,75.0
A0A7Y9X1S9,28.0
A0A1G7C9H7,30.0
A0A1H2VE50,28.0
A0A6G4WAD8,30.0
A0A7W5AHC7,28.0
E4U508,60.0
A0A1M7GUT3,30.0
A0A7W7PQF5,26.5
A0A1W1XL21,60.0
F2NKG9,70.0
A0A6A9QNW1,88.0
A0A4Q7UX29,28.0
F2NRB6,70.0
A0A511TAU4,28.0
D9S3I8,67.0
A0A6G4WDN3,30.0
C1DUV5,68.0
A0A8E3B7F9,26.5
A0A239JEJ4,29.0
A0A0A2T6D8,30.0
A0A1W1XCA9,60.0
A0A6A9QH81,88.0
A0A7X4YEK8,28.0
A0A6A9QKB2,88.0
A0A7W5F5Z2,26.5
D2QHS6,26.0
K6VTR8,28.0
A0A0D1A4D0,25.0
A0A0A2UUC1,30.0
A0A7W9JCD8,28.0
A0A124HLK8,27.0
G7GIY1,30.0
A0A1H3PHF2,28.0
A0A841DJE6,29.0
F7ZL92,21.0
A0A1M5AKE9,60.0
A0A4Q7UVJ9,28.0
A0A177E8T0,65.0
A0A494WCS5,29.0
A0A1W1XEX3,60.0
A0A1L8CSE5,65.0
D5DRL1,30.0
A0A095T4Q9,28.0
A0A1L8CW52,65.0
A0A3G5F5G7,29.0
C7P833,85.0
A0A840ZRY5,27.5
A0A7W7SXM6,28.0
C7P7C4,85.0
D9RZ80,67.0
A0A366AZL9,20.0
A0A327Z1X3,28.0
D9RYM5,67.0
F2KNF7,75.0
A0A1H9JXK9,28.0
A0A225SWZ6,29.0
Q9WYG4,75.0
A0A7X0IEH3,28.0
F2KNP2,75.0
A0A0S2G596,30.0
A0A5B8VD48,28.0
A0A7X6S524,26.0
A0A1W1WYV5,60.0
A0A494WCA4,29.0
D4H126,30.0
F2KNM7,75.0
A0A1L8CUL6,65.0
A0A2T3IUJ8,28.0
A0A1W1XSS8,60.0
A0A1R1F425,30.0
A0A1W1XPE1,60.0
A0A1X7D1U9,28.0
A0A4V2PHY8,28.0
A0A1H4CNW3,27.0
A0A4V3CWY4,27.0
A0A512LCC6,30.0
F2KQE8,75.0
A0A1H2M111,28.0
A0A6A9QIF8,88.0
A0A1W1XA13,60.0
C1DXW5,68.0
A0A7K3S9M0,27.0
B0K951,65.0
C1DT12,68.0
A0A6G4W4I3,30.0
A0A1S6J2I5,27.0
A0A494W9P3,29.0
A0A4Q7CT57,30.0
B0K731,65.0
A0A1W1WXZ3,60.0
A0A1M4XP58,60.0
C7P830,85.0
A0A2P8HKY2,30.0
A0A1M4SCH2,60.0
A0A2C8F6Q9,30.0
A0A239ESQ3,29.0
D9S088,67.0
F2NNB7,70.0
A0A7W7PY47,26.5
A0A1W1X372,60.0
A0A3E0BRR1,28.0
A0A1H9BB29,28.0
A0A1R0KFW8,28.0
A0A1L8CSC6,65.0
A0A1C5HJF6,27.0
A0A1J6X053,30.0
D9S1T7,67.0
A0A0U4YN27,27.0
G7GNJ0,30.0
A0A7Y9KGC5,27.0
A0A8J3F483,28.0
V4S538,30.0
A0A8J7CQ74,28.0
A0A177E805,65.0
A0A1W1XHB7,60.0
A0A1G8F063,75.0
D5DZ83,30.0
A0A7J0BZC7,28.0
G7GJA9,30.0
A0A066U2T0,27.0
A0A1S6RJU4,26.5
A0A1G8BNC6,75.0
A0A124HPH5,27.0
A0A4Q1UP13,28.0
A0A3D9D1S1,30.0
A0A7W9JA30,28.0
A0A0G2ZBW6,28.0
A0A7Y9KDW2,27.0
A0A4R6IVQ0,28.0
A0A0B2A6F4,28.0
A0A1S1XMK5,27.0
A0A0H4QHD5,30.0
F2KQN5,75.0
A0A1I3LU54,20.0
A0A1L8CX03,65.0
A0A2V5L4V2,16.0
